"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"471523405","2022-08-03 12:16:02","BTCBUSD","SELL","BOTH","23611.90000000","0.00200000","47.22380000","-0.01416714 BUSD","0E-8","false","false","255114128","9620850316"
"471523405","2022-08-03 12:50:02","BTCBUSD","BUY","BOTH","23264.20000000","0.00200000","46.52840000","-0.01395852 BUSD","0.69540000","true","false","255155808","9622728326"
"471523405","2022-08-03 23:14:32","BTCBUSD","BUY","BOTH","22751.20000000","0.00100000","22.75120000","-0.00682536 BUSD","0E-8","true","false","255549287","9644592370"
"471523405","2022-08-04 00:19:31","BTCBUSD","SELL","BOTH","22865.00000000","0.00100000","22.86500000","-0.00685950 BUSD","0.11380000","false","false","255591116","9646965368"
"471523405","2022-08-04 00:25:01","BTCBUSD","SELL","BOTH","22943.80000000","0.00100000","22.94380000","-0.00688314 BUSD","0E-8","false","false","255596416","9647216632"
"471523405","2022-08-04 01:02:31","BTCBUSD","SELL","BOTH","23050.50000000","0.00200000","46.10100000","-0.01383030 BUSD","0E-8","false","false","255619648","9648565584"
"471523405","2022-08-04 01:29:02","BTCBUSD","SELL","BOTH","23115.80000000","0.00500000","115.57900000","-0.03467370 BUSD","0E-8","false","false","255637484","9649555631"
"471523405","2022-08-04 01:29:02","BTCBUSD","SELL","BOTH","23115.80000000","0.00100000","23.11580000","-0.00693474 BUSD","0E-8","false","false","255637483","9649555631"
"471523405","2022-08-04 06:16:33","BTCBUSD","BUY","BOTH","22955.20000000","0.00900000","206.59680000","-0.06197904 BUSD","1.14280000","true","false","255748735","9656429889"
"471523405","2022-08-04 06:17:31","BTCBUSD","BUY","BOTH","22965.10000000","0.00100000","22.96510000","-0.00688953 BUSD","0E-8","true","false","255750888","9656506069"
"471523405","2022-08-04 06:21:32","BTCBUSD","BUY","BOTH","22874.10000000","0.00200000","45.74820000","-0.01372446 BUSD","0E-8","true","false","255758719","9656812569"
"471523405","2022-08-04 07:23:31","BTCBUSD","SELL","BOTH","23005.30000000","0.00300000","69.01590000","-0.02070477 BUSD","0.30260000","false","false","255802483","9659300226"
"471523405","2022-08-04 13:43:31","BTCBUSD","SELL","BOTH","23064.70000000","0.00100000","23.06470000","-0.00691941 BUSD","0E-8","false","false","255999523","9671396038"
"471523405","2022-08-04 14:15:01","BTCBUSD","BUY","BOTH","22948.90000000","0.00100000","22.94890000","-0.00688467 BUSD","0.11580000","true","false","256036212","9673307952"
"471523405","2022-08-04 14:17:31","BTCBUSD","BUY","BOTH","22865.30000000","0.00100000","22.86530000","-0.00685959 BUSD","0E-8","true","false","256041475","9673518793"
"471523405","2022-08-04 15:43:01","BTCBUSD","BUY","BOTH","22786.90000000","0.00200000","45.57380000","-0.01367214 BUSD","0E-8","true","false","256107144","9677288974"
"471523405","2022-08-04 15:51:31","BTCBUSD","SELL","BOTH","22906.00000000","0.00300000","68.71800000","-0.02061540 BUSD","0.27890000","false","false","256113990","9677609786"
"471523405","2022-08-04 16:48:03","BTCBUSD","BUY","BOTH","22632.90000000","0.00100000","22.63290000","-0.00678987 BUSD","0E-8","true","false","256149442","9679439448"
"471523405","2022-08-04 16:50:31","BTCBUSD","BUY","BOTH","22593.10000000","0.00200000","45.18620000","-0.01355586 BUSD","0E-8","true","false","256159814","9679695385"
"471523405","2022-08-04 18:13:32","BTCBUSD","BUY","BOTH","22427.30000000","0.00600000","134.56380000","-0.04036914 BUSD","0E-8","true","false","256228950","9682850596"
"471523405","2022-08-04 18:29:14","BTCBUSD","SELL","BOTH","22577.70000000","0.00900000","203.19930000","-0.06095979 BUSD","0.81639999","false","false","256245366","9683578247"
"471523405","2022-08-04 18:31:01","BTCBUSD","SELL","BOTH","22638.60000000","0.00900000","203.74740000","-0.06112422 BUSD","0E-8","false","false","256247443","9683659756"
"471523405","2022-08-04 18:31:34","BTCBUSD","BUY","BOTH","22659.30000000","0.00900000","203.93370000","-0.06118011 BUSD","-0.18630000","true","false","256249222","9683709266"
"471523405","2022-08-13 14:48:02","SXPUSDT","BUY","BOTH","0.50800000","484.50000000","246.12600000","-0.09845040 USDT","0E-8","true","false","240824063","9325412889"
"471523405","2022-08-13 14:48:56","SXPUSDT","SELL","BOTH","0.51030000","468.10000000","238.87143000","-0.09554857 USDT","1.07663000","false","false","240824942","9325423357"
"471523405","2022-08-13 14:48:56","SXPUSDT","SELL","BOTH","0.51030000","16.40000000","8.36892000","-0.00334756 USDT","0.03772000","false","false","240824943","9325423357"
"471523405","2022-08-13 14:49:53","CRVUSDT","BUY","BOTH","1.43100000","172.20000000","246.41820000","-0.09856728 USDT","0E-8","true","false","240600318","14718387679"
"471523405","2022-08-13 14:50:03","SANDUSDT","BUY","BOTH","1.33820000","184.00000000","246.22880000","-0.09849152 USDT","0E-8","true","false","479825515","10783327872"
"471523405","2022-08-13 14:50:07","ALICEUSDT","BUY","BOTH","2.89500000","85.00000000","246.07500000","-0.09843000 USDT","0E-8","true","false","257526849","4268009905"
"471523405","2022-08-13 14:51:05","ALICEUSDT","SELL","BOTH","2.90500000","85.00000000","246.92500000","-0.09877000 USDT","0.85000000","false","false","257527273","4268013916"
"471523405","2022-08-13 14:51:05","CRVUSDT","SELL","BOTH","1.43300000","172.20000000","246.76260000","-0.09870504 USDT","0.34440000","false","false","240600748","14718393851"
"471523405","2022-08-13 14:51:06","SANDUSDT","SELL","BOTH","1.34280000","52.00000000","69.82560000","-0.02793024 USDT","0.23920000","false","false","479826295","10783350237"
"471523405","2022-08-13 14:51:06","SANDUSDT","SELL","BOTH","1.34280000","31.00000000","41.62680000","-0.01665072 USDT","0.14260000","false","false","479826294","10783350237"
"471523405","2022-08-13 14:51:06","SANDUSDT","SELL","BOTH","1.34270000","101.00000000","135.61270000","-0.05424508 USDT","0.45450000","false","false","479826296","10783350237"
"471523405","2022-08-13 15:19:10","COMPUSDT","SELL","BOTH","65.96000000","2.17100000","143.19916000","-0.05727966 USDT","0E-8","false","false","153753051","6316560046"
"471523405","2022-08-13 15:19:10","COMPUSDT","SELL","BOTH","65.94000000","1.57600000","103.92144000","-0.04156857 USDT","0E-8","false","false","153753052","6316560046"
"471523405","2022-08-13 15:20:29","COMPUSDT","BUY","BOTH","65.74000000","3.74700000","246.32778000","-0.09853111 USDT","0.79282000","true","false","153753611","6316569038"
"471523405","2022-08-14 01:33:41","MATICUSDT","BUY","BOTH","1.01780000","6.00000000","6.10680000","-0.00244271 USDT","0E-8","true","false","561871141","19482559418"
"471523405","2022-08-14 01:33:41","MATICUSDT","BUY","BOTH","1.01790000","333.00000000","338.96070000","-0.13558428 USDT","0E-8","true","false","561871143","19482559418"
"471523405","2022-08-14 01:33:41","MATICUSDT","BUY","BOTH","1.01780000","147.00000000","149.61660000","-0.05984664 USDT","0E-8","true","false","561871142","19482559418"
"471523405","2022-08-14 02:33:34","RLCUSDT","SELL","BOTH","1.42480000","195.00000000","277.83600000","-0.11113440 USDT","0E-8","false","false","145977830","3837444545"
"471523405","2022-08-14 02:33:34","RLCUSDT","SELL","BOTH","1.42460000","14.80000000","21.08408000","-0.00843363 USDT","0E-8","false","false","145977831","3837444545"
"471523405","2022-08-14 02:33:34","RLCUSDT","SELL","BOTH","1.42450000","138.60000000","197.43570000","-0.07897427 USDT","0E-8","false","false","145977832","3837444545"
"471523405","2022-08-14 02:36:34","BAKEUSDT","SELL","BOTH","0.35170000","1416.00000000","498.00720000","-0.19920288 USDT","0E-8","false","false","112119533","2663077982"
"471523405","2022-08-14 03:20:27","RLCUSDT","BUY","BOTH","1.43400000","5.30000000","7.60020000","-0.00304008 USDT","-0.04943756","true","false","145983913","3837444742"
"471523405","2022-08-14 03:20:27","RLCUSDT","BUY","BOTH","1.43400000","160.90000000","230.73060000","-0.09229224 USDT","-1.50084970","true","false","145983915","3837444742"
"471523405","2022-08-14 03:20:27","RLCUSDT","BUY","BOTH","1.43400000","42.80000000","61.37520000","-0.02455008 USDT","-0.39923161","true","false","145983912","3837444742"
"471523405","2022-08-14 03:20:27","RLCUSDT","BUY","BOTH","1.43400000","139.40000000","199.89960000","-0.07995984 USDT","-1.30030111","true","false","145983914","3837444742"
"471523405","2022-08-14 03:25:13","CHZUSDT","BUY","BOTH","0.17937000","2774.00000000","497.57238000","-0.19902895 USDT","0E-8","true","false","268069873","6413347040"
"471523405","2022-08-14 05:35:23","BAKEUSDT","BUY","BOTH","0.35410000","903.00000000","319.75230000","-0.12790092 USDT","-2.16720000","true","false","112129165","2663078164"
"471523405","2022-08-14 05:35:23","BAKEUSDT","BUY","BOTH","0.35410000","513.00000000","181.65330000","-0.07266132 USDT","-1.23120000","true","false","112129164","2663078164"
"471523405","2022-08-14 05:36:43","CHZUSDT","SELL","BOTH","0.18462000","2774.00000000","512.13588000","-0.10242717 USDT","14.56350000","false","true","268336906","6416205207"
"471523405","2022-08-14 05:36:46","MATICUSDT","SELL","BOTH","1.03200000","486.00000000","501.55200000","-0.20062080 USDT","6.86789999","false","false","562022515","19485655011"
"471523405","2022-08-14 05:43:08","MATICUSDT","BUY","BOTH","1.03360000","2.00000000","2.06720000","-0.00082688 USDT","0E-8","true","false","562025784","19485726760"
"471523405","2022-08-14 05:43:08","MATICUSDT","BUY","BOTH","1.03360000","479.00000000","495.09440000","-0.19803776 USDT","0E-8","true","false","562025783","19485726760"
"471523405","2022-08-14 05:43:18","MATICUSDT","SELL","BOTH","1.03370000","481.00000000","497.20970000","-0.19888388 USDT","0.04810000","false","false","562025813","19485727857"
"471523405","2022-08-14 10:38:19","JASMYUSDT","BUY","BOTH","0.01092100","27109.00000000","296.05738900","-0.11842295 USDT","0E-8","true","false","32369507","723598893"
"471523405","2022-08-14 10:38:19","JASMYUSDT","BUY","BOTH","0.01092100","18455.00000000","201.54705500","-0.08061882 USDT","0E-8","true","false","32369506","723598893"
"471523405","2022-08-14 10:39:12","JASMYUSDT","SELL","BOTH","0.01099200","45564.00000000","500.83948800","-0.20033579 USDT","3.23504400","false","false","32370249","723608159"
"471523405","2022-08-14 15:55:04","ICXUSDT","BUY","BOTH","0.36510000","372.00000000","135.81720000","-0.05432688 USDT","0E-8","true","false","92838702","2600481868"
"471523405","2022-08-14 15:55:04","ICXUSDT","BUY","BOTH","0.36510000","1027.00000000","374.95770000","-0.14998308 USDT","0E-8","true","false","92838701","2600481868"
"471523405","2022-08-14 16:05:24","ICXUSDT","SELL","BOTH","0.36770000","526.00000000","193.41020000","-0.07736408 USDT","1.36760000","false","false","92839734","2600494764"
"471523405","2022-08-14 16:05:24","ICXUSDT","SELL","BOTH","0.36780000","27.00000000","9.93060000","-0.00397224 USDT","0.07290000","false","false","92839732","2600494764"
"471523405","2022-08-14 16:05:24","ICXUSDT","SELL","BOTH","0.36770000","320.00000000","117.66400000","-0.04706560 USDT","0.83200000","false","false","92839735","2600494764"
"471523405","2022-08-14 16:05:24","ICXUSDT","SELL","BOTH","0.36780000","526.00000000","193.46280000","-0.07738512 USDT","1.42020000","false","false","92839733","2600494764"
"471523405","2022-08-14 16:11:21","LTCUSDT","BUY","BOTH","65.25000000","4.47000000","291.66750000","-0.11666700 USDT","0E-8","true","false","551614117","18188467492"
"471523405","2022-08-14 16:11:21","LTCUSDT","BUY","BOTH","65.25000000","3.40900000","222.43725000","-0.08897490 USDT","0E-8","true","false","551614116","18188467492"
"471523405","2022-08-14 16:12:18","LTCUSDT","SELL","BOTH","65.45000000","6.92300000","453.11035000","-0.18124414 USDT","1.38460000","false","false","551615218","18188480769"
"471523405","2022-08-14 16:12:18","LTCUSDT","SELL","BOTH","65.45000000","0.95600000","62.57020000","-0.02502808 USDT","0.19120000","false","false","551615217","18188480769"
"471523405","2022-08-14 16:21:51","1000XECUSDT","BUY","BOTH","0.04836000","523.00000000","25.29228000","-0.01011691 USDT","0E-8","true","false","38688917","953210555"
"471523405","2022-08-14 16:21:51","1000XECUSDT","BUY","BOTH","0.04836000","523.00000000","25.29228000","-0.01011691 USDT","0E-8","true","false","38688916","953210555"
"471523405","2022-08-14 16:21:51","1000XECUSDT","BUY","BOTH","0.04836000","4835.00000000","233.82060000","-0.09352824 USDT","0E-8","true","false","38688918","953210555"
"471523405","2022-08-14 16:21:51","1000XECUSDT","BUY","BOTH","0.04836000","4794.00000000","231.83784000","-0.09273513 USDT","0E-8","true","false","38688915","953210555"
"471523405","2022-08-14 16:21:55","1000XECUSDT","SELL","BOTH","0.04834000","2892.00000000","139.79928000","-0.05591971 USDT","-0.05784000","false","false","38688953","953210846"
"471523405","2022-08-14 16:21:55","1000XECUSDT","SELL","BOTH","0.04834000","7783.00000000","376.23022000","-0.15049208 USDT","-0.15566000","false","false","38688952","953210846"
"471523405","2022-08-14 16:44:13","FILUSDT","SELL","BOTH","8.27700000","61.90000000","512.34630000","-0.20493852 USDT","0E-8","false","false","330760849","18965907470"
"471523405","2022-08-14 16:44:18","FILUSDT","BUY","BOTH","8.27800000","61.90000000","512.40820000","-0.20496328 USDT","-0.06189999","true","false","330761242","18965911986"
"471523405","2022-08-14 16:47:58","ARPAUSDT","SELL","BOTH","0.04397000","3905.00000000","171.70285000","-0.06868114 USDT","0E-8","false","false","48441322","978894691"
"471523405","2022-08-14 16:47:58","ARPAUSDT","SELL","BOTH","0.04397000","7771.00000000","341.69087000","-0.13667634 USDT","0E-8","false","false","48441323","978894691"
"471523405","2022-08-14 16:48:02","ARPAUSDT","BUY","BOTH","0.04397000","11191.00000000","492.06827000","-0.19682730 USDT","0E-8","true","false","48441329","978894794"
"471523405","2022-08-14 16:48:02","ARPAUSDT","BUY","BOTH","0.04397000","213.00000000","9.36561000","-0.00374624 USDT","0E-8","true","false","48441328","978894794"
"471523405","2022-08-14 16:48:02","ARPAUSDT","BUY","BOTH","0.04397000","272.00000000","11.95984000","-0.00478393 USDT","0E-8","true","false","48441327","978894794"
"471523405","2022-08-14 16:48:59","BAKEUSDT","SELL","BOTH","0.34390000","753.00000000","258.95670000","-0.10358268 USDT","0E-8","false","false","112184985","2664272710"
"471523405","2022-08-14 16:48:59","BAKEUSDT","SELL","BOTH","0.34390000","160.00000000","55.02400000","-0.02200960 USDT","0E-8","false","false","112184983","2664272710"
"471523405","2022-08-14 16:48:59","BAKEUSDT","SELL","BOTH","0.34390000","578.00000000","198.77420000","-0.07950968 USDT","0E-8","false","false","112184984","2664272710"
"471523405","2022-08-14 16:49:47","ENJUSDT","SELL","BOTH","0.69850000","732.00000000","511.30200000","-0.20452080 USDT","0E-8","false","false","203195554","7647146564"
"471523405","2022-08-14 16:55:56","1000XECUSDT","SELL","BOTH","0.04715000","2743.00000000","129.33245000","-0.05173298 USDT","0E-8","false","false","38694251","953285306"
"471523405","2022-08-14 16:55:56","1000XECUSDT","SELL","BOTH","0.04719000","2063.00000000","97.35297000","-0.03894118 USDT","0E-8","false","false","38694247","953285306"
"471523405","2022-08-14 16:55:56","1000XECUSDT","SELL","BOTH","0.04717000","521.00000000","24.57557000","-0.00983022 USDT","0E-8","false","false","38694249","953285306"
"471523405","2022-08-14 16:55:56","1000XECUSDT","SELL","BOTH","0.04716000","521.00000000","24.57036000","-0.00982814 USDT","0E-8","false","false","38694250","953285306"
"471523405","2022-08-14 16:55:56","1000XECUSDT","SELL","BOTH","0.04718000","5000.00000000","235.90000000","-0.09436000 USDT","0E-8","false","false","38694248","953285306"
"471523405","2022-08-14 16:56:01","1000XECUSDT","BUY","BOTH","0.04714000","6063.00000000","285.80982000","-0.11432392 USDT","0.19932224","true","false","38694292","953285819"
"471523405","2022-08-14 16:56:01","1000XECUSDT","BUY","BOTH","0.04714000","4785.00000000","225.56490000","-0.09022596 USDT","0.15730775","true","false","38694291","953285819"
"471523405","2022-08-14 16:56:24","RENUSDT","SELL","BOTH","0.16980000","1350.00000000","229.23000000","-0.09169200 USDT","0E-8","false","false","116493005","4372642348"
"471523405","2022-08-14 16:56:24","RENUSDT","SELL","BOTH","0.16980000","1318.00000000","223.79640000","-0.08951856 USDT","0E-8","false","false","116493007","4372642348"
"471523405","2022-08-14 16:56:24","RENUSDT","SELL","BOTH","0.16980000","361.00000000","61.29780000","-0.02451912 USDT","0E-8","false","false","116493006","4372642348"
"471523405","2022-08-14 16:56:28","RENUSDT","BUY","BOTH","0.16970000","496.00000000","84.17120000","-0.03366848 USDT","0.04960000","true","false","116493054","4372642777"
"471523405","2022-08-14 16:56:28","RENUSDT","BUY","BOTH","0.16970000","2474.00000000","419.83780000","-0.16793512 USDT","0.24740000","true","false","116493056","4372642777"
"471523405","2022-08-14 16:56:28","RENUSDT","BUY","BOTH","0.16970000","59.00000000","10.01230000","-0.00400492 USDT","0.00590000","true","false","116493055","4372642777"
"471523405","2022-08-14 16:58:41","GMTUSDT","SELL","BOTH","0.97220000","531.00000000","516.23820000","-0.20649528 USDT","0E-8","false","false","474198114","7612544545"
"471523405","2022-08-14 16:59:23","BAKEUSDT","BUY","BOTH","0.34040000","1491.00000000","507.53640000","-0.10150728 USDT","5.21850000","true","true","112187434","2664272887"
"471523405","2022-08-14 16:59:57","ENJUSDT","BUY","BOTH","0.69150000","732.00000000","506.17800000","-0.10123560 USDT","5.12400000","true","true","203199391","7647146876"
"471523405","2022-08-14 17:00:07","KLAYUSDT","SELL","BOTH","0.30160000","350.80000000","105.80128000","-0.04232051 USDT","0E-8","false","false","27590445","532570739"
"471523405","2022-08-14 17:00:07","KLAYUSDT","SELL","BOTH","0.30160000","1376.80000000","415.24288000","-0.16609715 USDT","0E-8","false","false","27590446","532570739"
"471523405","2022-08-14 17:00:12","KLAYUSDT","BUY","BOTH","0.30180000","925.20000000","279.22536000","-0.11169014 USDT","-0.18504000","true","false","27590451","532570842"
"471523405","2022-08-14 17:00:12","KLAYUSDT","BUY","BOTH","0.30180000","802.40000000","242.16432000","-0.09686572 USDT","-0.16048000","true","false","27590450","532570842"
"471523405","2022-08-14 17:01:05","ICXUSDT","SELL","BOTH","0.35400000","473.00000000","167.44200000","-0.06697680 USDT","0E-8","false","false","92846719","2600621123"
"471523405","2022-08-14 17:01:05","ICXUSDT","SELL","BOTH","0.35380000","68.00000000","24.05840000","-0.00962335 USDT","0E-8","false","false","92846721","2600621123"
"471523405","2022-08-14 17:01:05","ICXUSDT","SELL","BOTH","0.35380000","470.00000000","166.28600000","-0.06651440 USDT","0E-8","false","false","92846722","2600621123"
"471523405","2022-08-14 17:01:05","ICXUSDT","SELL","BOTH","0.35390000","473.00000000","167.39470000","-0.06695788 USDT","0E-8","false","false","92846720","2600621123"
"471523405","2022-08-14 17:01:36","ICXUSDT","BUY","BOTH","0.35380000","457.00000000","161.68660000","-0.06467464 USDT","0.04369831","true","false","92847003","2600624078"
"471523405","2022-08-14 17:01:36","ICXUSDT","BUY","BOTH","0.35370000","1027.00000000","363.24990000","-0.14529996 USDT","0.20090168","true","false","92847002","2600624078"
"471523405","2022-08-14 17:23:38","GMTUSDT","BUY","BOTH","0.96940000","531.00000000","514.75140000","-0.20590056 USDT","1.48680000","true","false","474242190","7613168734"
"471523405","2022-08-14 17:52:20","GALAUSDT","BUY","BOTH","0.06846000","6928.00000000","474.29088000","-0.18971635 USDT","0E-8","true","false","390068836","7091300848"
"471523405","2022-08-14 17:52:20","GALAUSDT","BUY","BOTH","0.06846000","732.00000000","50.11272000","-0.02004508 USDT","0E-8","true","false","390068835","7091300848"
"471523405","2022-08-14 17:54:29","THETAUSDT","BUY","BOTH","1.52400000","233.00000000","355.09200000","-0.14203680 USDT","0E-8","true","false","244530947","9770620154"
"471523405","2022-08-14 17:54:29","THETAUSDT","BUY","BOTH","1.52400000","111.00000000","169.16400000","-0.06766560 USDT","0E-8","true","false","244530946","9770620154"
"471523405","2022-08-14 17:54:56","TRBUSDT","BUY","BOTH","41.90000000","12.40000000","519.56000000","-0.20782400 USDT","0E-8","true","false","117819441","12377829741"
"471523405","2022-08-14 18:01:47","GALAUSDT","SELL","BOTH","0.06890000","7660.00000000","527.77400000","-0.10555480 USDT","3.37040000","false","true","390074875","7091301840"
"471523405","2022-08-14 18:04:54","TRBUSDT","SELL","BOTH","42.17000000","2.70000000","113.85900000","-0.02277180 USDT","0.72900000","false","true","117827329","12377830154"
"471523405","2022-08-14 18:04:55","TRBUSDT","SELL","BOTH","42.17000000","9.70000000","409.04900000","-0.08180980 USDT","2.61900000","false","true","117827332","12377830154"
"471523405","2022-08-14 18:37:48","THETAUSDT","SELL","BOTH","1.53300000","344.00000000","527.35200000","-0.10547040 USDT","3.09600000","false","true","244537957","9770620314"
"471523405","2022-08-14 18:52:54","TRBUSDT","BUY","BOTH","42.21000000","0.20000000","8.44200000","-0.00337680 USDT","0E-8","true","false","117846182","12378118229"
"471523405","2022-08-14 18:52:54","TRBUSDT","BUY","BOTH","42.20000000","0.20000000","8.44000000","-0.00337600 USDT","0E-8","true","false","117846180","12378118229"
"471523405","2022-08-14 18:52:54","TRBUSDT","BUY","BOTH","42.20000000","4.90000000","206.78000000","-0.08271199 USDT","0E-8","true","false","117846181","12378118229"
"471523405","2022-08-14 18:52:54","TRBUSDT","BUY","BOTH","42.22000000","7.30000000","308.20600000","-0.12328240 USDT","0E-8","true","false","117846183","12378118229"
"471523405","2022-08-14 18:53:47","TRBUSDT","SELL","BOTH","42.39000000","12.60000000","534.11400000","-0.10682280 USDT","2.24599999","false","true","117847686","12378118743"
"471523405","2022-08-14 22:26:11","OPUSDT","BUY","BOTH","1.44680000","294.60000000","426.22728000","-0.17049091 USDT","0E-8","true","false","68113271","1368783784"
"471523405","2022-08-14 22:26:11","OPUSDT","BUY","BOTH","1.44680000","74.60000000","107.93128000","-0.04317251 USDT","0E-8","true","false","68113270","1368783784"
"471523405","2022-08-14 23:35:09","OPUSDT","SELL","BOTH","1.43510000","29.60000000","42.47896000","-0.01699158 USDT","-0.34632000","false","false","68141728","1368784182"
"471523405","2022-08-14 23:35:09","OPUSDT","SELL","BOTH","1.43510000","116.90000000","167.76319000","-0.06710527 USDT","-1.36773000","false","false","68141727","1368784182"
"471523405","2022-08-14 23:35:09","OPUSDT","SELL","BOTH","1.43510000","222.70000000","319.59677000","-0.12783870 USDT","-2.60559000","false","false","68141729","1368784182"
"471523405","2022-08-15 00:11:26","OPUSDT","SELL","BOTH","1.42500000","89.80000000","127.96500000","-0.05118600 USDT","0E-8","false","false","68157787","1369964756"
"471523405","2022-08-15 00:11:26","OPUSDT","SELL","BOTH","1.42490000","281.00000000","400.39690000","-0.16015876 USDT","0E-8","false","false","68157788","1369964756"
"471523405","2022-08-15 00:11:32","OPUSDT","BUY","BOTH","1.42280000","15.50000000","22.05340000","-0.00882136 USDT","0.03292537","true","false","68158200","1369968561"
"471523405","2022-08-15 00:11:32","OPUSDT","BUY","BOTH","1.42270000","62.10000000","88.34967000","-0.03533986 USDT","0.13812393","true","false","68158199","1369968561"
"471523405","2022-08-15 00:11:32","OPUSDT","BUY","BOTH","1.42270000","259.30000000","368.90611000","-0.14756244 USDT","0.57673970","true","false","68158198","1369968561"
"471523405","2022-08-15 00:11:32","OPUSDT","BUY","BOTH","1.42260000","33.90000000","48.22614000","-0.01929045 USDT","0.07879098","true","false","68158197","1369968561"
"471523405","2022-08-15 00:19:08","ONEUSDT","BUY","BOTH","0.03112000","8264.00000000","257.17568000","-0.10287027 USDT","0E-8","true","false","202660507","4427757689"
"471523405","2022-08-15 00:19:08","ONEUSDT","BUY","BOTH","0.03112000","8830.00000000","274.78960000","-0.10991584 USDT","0E-8","true","false","202660508","4427757689"
"471523405","2022-08-15 00:25:36","ONEUSDT","SELL","BOTH","0.03085000","7084.00000000","218.54140000","-0.08741656 USDT","-1.91268000","false","false","202663892","4427758065"
"471523405","2022-08-15 00:25:36","ONEUSDT","SELL","BOTH","0.03085000","5642.00000000","174.05570000","-0.06962227 USDT","-1.52334000","false","false","202663893","4427758065"
"471523405","2022-08-15 00:25:36","ONEUSDT","SELL","BOTH","0.03085000","4128.00000000","127.34880000","-0.05093952 USDT","-1.11456000","false","false","202663894","4427758065"
"471523405","2022-08-15 00:25:36","ONEUSDT","SELL","BOTH","0.03085000","240.00000000","7.40400000","-0.00296160 USDT","-0.06480000","false","false","202663891","4427758065"
"471523405","2022-08-15 00:38:01","OPUSDT","BUY","BOTH","1.45760000","360.40000000","525.31904000","-0.21012761 USDT","0E-8","true","false","68185368","1370428493"
"471523405","2022-08-15 00:38:04","OPUSDT","SELL","BOTH","1.45500000","360.40000000","524.38200000","-0.20975280 USDT","-0.93704000","false","false","68185473","1370430608"
"471523405","2022-08-15 00:41:15","API3USDT","BUY","BOTH","2.44500000","140.30000000","343.03350000","-0.13721340 USDT","0E-8","true","false","32976768","666100434"
"471523405","2022-08-15 00:41:15","API3USDT","BUY","BOTH","2.44500000","49.70000000","121.51650000","-0.04860660 USDT","0E-8","true","false","32976770","666100434"
"471523405","2022-08-15 00:41:15","API3USDT","BUY","BOTH","2.44500000","24.50000000","59.90250000","-0.02396100 USDT","0E-8","true","false","32976769","666100434"
"471523405","2022-08-15 00:41:19","API3USDT","SELL","BOTH","2.44200000","103.10000000","251.77020000","-0.10070808 USDT","-0.30930000","false","false","32976820","666100985"
"471523405","2022-08-15 00:41:19","API3USDT","SELL","BOTH","2.44200000","111.40000000","272.03880000","-0.10881552 USDT","-0.33420000","false","false","32976819","666100985"
"471523405","2022-08-15 00:42:18","HOTUSDT","BUY","BOTH","0.00268200","59666.00000000","160.02421200","-0.06400968 USDT","0E-8","true","false","128861667","2707808778"
"471523405","2022-08-15 00:42:18","HOTUSDT","BUY","BOTH","0.00268200","36483.00000000","97.84740600","-0.03913896 USDT","0E-8","true","false","128861668","2707808778"
"471523405","2022-08-15 00:42:18","HOTUSDT","BUY","BOTH","0.00268200","41067.00000000","110.14169400","-0.04405667 USDT","0E-8","true","false","128861669","2707808778"
"471523405","2022-08-15 00:42:18","HOTUSDT","BUY","BOTH","0.00268300","10972.00000000","29.43787600","-0.01177515 USDT","0E-8","true","false","128861670","2707808778"
"471523405","2022-08-15 00:42:18","HOTUSDT","BUY","BOTH","0.00268200","46935.00000000","125.87967000","-0.05035186 USDT","0E-8","true","false","128861666","2707808778"
"471523405","2022-08-15 00:42:24","HOTUSDT","SELL","BOTH","0.00268300","120123.00000000","322.29000900","-0.12891600 USDT","0.11336833","false","false","128861695","2707809220"
"471523405","2022-08-15 00:42:24","HOTUSDT","SELL","BOTH","0.00268300","75000.00000000","201.22500000","-0.08049000 USDT","0.07078266","false","false","128861694","2707809220"
"471523405","2022-08-15 00:50:43","UNFIUSDT","BUY","BOTH","11.58200000","29.10000000","337.03620000","-0.13481447 USDT","0E-8","true","false","156155996","2700614713"
"471523405","2022-08-15 00:50:43","UNFIUSDT","BUY","BOTH","11.57900000","12.80000000","148.21120000","-0.05928448 USDT","0E-8","true","false","156155994","2700614713"
"471523405","2022-08-15 00:50:43","UNFIUSDT","BUY","BOTH","11.58100000","3.10000000","35.90110000","-0.01436044 USDT","0E-8","true","false","156155995","2700614713"
"471523405","2022-08-15 00:51:43","UNFIUSDT","SELL","BOTH","11.70100000","45.00000000","526.54500000","-0.21061800 USDT","5.39649999","false","false","156158521","2700615661"
"471523405","2022-08-15 00:54:37","RLCUSDT","BUY","BOTH","1.46830000","359.40000000","527.70702000","-0.21108280 USDT","0E-8","true","false","146197806","3843132108"
"471523405","2022-08-15 00:55:33","KAVAUSDT","BUY","BOTH","2.25760000","126.00000000","284.45760000","-0.11378304 USDT","0E-8","true","false","166320517","7681465085"
"471523405","2022-08-15 00:55:33","KAVAUSDT","BUY","BOTH","2.25760000","56.00000000","126.42560000","-0.05057024 USDT","0E-8","true","false","166320516","7681465085"
